path,spoken_language,signed_language,start,end,words,glosses,priority
sgg/H67.pose,de,sgg,0,0,вторник,вторник,0
sgg/K67.pose,de,sgg,0,0,детективный фильм,детективный фильм,0
sgg/L67.pose,de,sgg,0,0,СТРАХОВКА,СТРАХОВКА,0
sgg/M67.pose,de,sgg,0,0,награждать,награждать,0
sgg/N67.pose,de,sgg,0,0,Преступник,Преступник,0
sgg/P67.pose,de,sgg,0,0,художник,художник,0
sgg/A68.pose,de,sgg,0,0,ВПЯТЕРОМ,ВПЯТЕРОМ,0
sgg/B68.pose,de,sgg,0,0,көрімдік беру,көрімдік беру,0
sgg/D68.pose,de,sgg,0,0,ВЕКОВОЙ,ВЕКОВОЙ,0
sgg/E68.pose,de,sgg,0,0,вафельница,вафельница,0
sgg/G68.pose,de,sgg,0,0,голубой,голубой,0
sgg/H68.pose,de,sgg,0,0,среда,среда,0
sgg/K68.pose,de,sgg,0,0,документальный фильм,документальный фильм,0
sgg/L68.pose,de,sgg,0,0,ТУРАГЕНТСТВО,ТУРАГЕНТСТВО,0
sgg/M68.pose,de,sgg,0,0,хвалить,хвалить,0
sgg/N68.pose,de,sgg,0,0,амнистия,амнистия,0
sgg/P68.pose,de,sgg,0,0,чертежник,чертежник,0
sgg/A69.pose,de,sgg,0,0,ВТАЙНЕ,ВТАЙНЕ,0
sgg/B69.pose,de,sgg,0,0,наурыз көже,наурыз көже,0
sgg/D69.pose,de,sgg,0,0,ВЕЗУНЧИК,ВЕЗУНЧИК,0
sgg/E69.pose,de,sgg,0,0,ВКУС,ВКУС,0
sgg/G69.pose,de,sgg,0,0,бант,бант,0
sgg/H69.pose,de,sgg,0,0,четверг,четверг,0
sgg/K69.pose,de,sgg,0,0,дорама,дорама,0
sgg/L69.pose,de,sgg,0,0,ТЮРЬМА,ТЮРЬМА,0
sgg/M69.pose,de,sgg,0,0,МЫСЛЬ,МЫСЛЬ,0
sgg/N69.pose,de,sgg,0,0,договориться,договориться,0
sgg/P69.pose,de,sgg,0,0,швея,швея,0
sgg/A70.pose,de,sgg,0,0,ВЧЕТВЕРОМ,ВЧЕТВЕРОМ,0
sgg/B70.pose,de,sgg,0,0,көрісу,көрісу,0
sgg/D70.pose,de,sgg,0,0,ВЕЛИКОЛЕПНО,ВЕЛИКОЛЕПНО,0
sgg/E70.pose,de,sgg,0,0,ВКУСИТЬ,ВКУСИТЬ,0
sgg/G70.pose,de,sgg,0,0,НОЧНУШКА,НОЧНУШКА,0
sgg/H70.pose,de,sgg,0,0,пятница,пятница,0
sgg/K70.pose,de,sgg,0,0,дуэт,дуэт,0
sgg/L70.pose,de,sgg,0,0,все включено,все включено,0
sgg/M70.pose,de,sgg,0,0,придумывать,придумывать,0
sgg/N70.pose,de,sgg,0,0,задержать,задержать,0
sgg/P70.pose,de,sgg,0,0,шофер,шофер,0
sgg/A71.pose,de,sgg,0,0,БЫЛО,БЫЛО,0
sgg/B71.pose,de,sgg,0,0,шаңырақ,шаңырақ,0
sgg/D71.pose,de,sgg,0,0,ВЕЛИЧАНИЕ,ВЕЛИЧАНИЕ,0
sgg/E71.pose,de,sgg,0,0,ГЛОТАТЬ,ГЛОТАТЬ,0
sgg/G71.pose,de,sgg,0,0,КУПАЛЬНИК,КУПАЛЬНИК,0
sgg/H71.pose,de,sgg,0,0,суббота,суббота,0
sgg/K71.pose,de,sgg,0,0,голливуд,голливуд,0
sgg/L71.pose,de,sgg,0,0,репетиция спектакля,репетиция спектакля,0
sgg/M71.pose,de,sgg,0,0,учиться,учиться,0
sgg/N71.pose,de,sgg,0,0,национальная валюта,национальная валюта,0
sgg/P71.pose,de,sgg,0,0,экономика,экономика,0
sgg/A72.pose,de,sgg,0,0,БЫТЬ,БЫТЬ,0
sgg/B72.pose,de,sgg,0,0,кереге,кереге,0
sgg/D72.pose,de,sgg,0,0,ВИНИТЬ,ВИНИТЬ,0
sgg/E72.pose,de,sgg,0,0,БЕЗАЛКОГОЛЬНЫЙ,БЕЗАЛКОГОЛЬНЫЙ,0
sgg/G72.pose,de,sgg,0,0,КОЛГОТКИ,КОЛГОТКИ,0
sgg/H72.pose,de,sgg,0,0,воскресенье,воскресенье,0
sgg/K72.pose,de,sgg,0,0,кастинг,кастинг,0
sgg/L72.pose,de,sgg,0,0,ДЕТСКИЙ САД,ДЕТСКИЙ САД,0
sgg/M72.pose,de,sgg,0,0,ФАКТ,ФАКТ,0
sgg/N72.pose,de,sgg,0,0,төре,төре,0
sgg/P72.pose,de,sgg,0,0,экономия,экономия,0
sgg/A73.pose,de,sgg,0,0,здороваться,здороваться,0
sgg/B73.pose,de,sgg,0,0,уық,уық,0
sgg/D73.pose,de,sgg,0,0,ВЛАСТНЫЙ,ВЛАСТНЫЙ,0
sgg/E73.pose,de,sgg,0,0,закиснуть,закиснуть,0
sgg/G73.pose,de,sgg,0,0,ТОНКИЙ,ТОНКИЙ,0
sgg/H73.pose,de,sgg,0,0,весна,весна,0
sgg/K73.pose,de,sgg,0,0,ведущий,ведущий,0
sgg/L73.pose,de,sgg,0,0,багаж,багаж,0
sgg/M73.pose,de,sgg,0,0,важный,важный,0
sgg/N73.pose,de,sgg,0,0,би,би,0
sgg/P73.pose,de,sgg,0,0,курс тенге,курс тенге,0
sgg/A74.pose,de,sgg,0,0,FACEBOOK,FACEBOOK,0
sgg/B74.pose,de,sgg,0,0,юрта,юрта,0
sgg/D74.pose,de,sgg,0,0,ВЛИЯТЕЛЬНЫЙ,ВЛИЯТЕЛЬНЫЙ,0
sgg/E74.pose,de,sgg,0,0,закипеть,закипеть,0
sgg/G74.pose,de,sgg,0,0,НОСОВОЙ ПЛАТОК,НОСОВОЙ ПЛАТОК,0
sgg/H74.pose,de,sgg,0,0,лето,лето,0
sgg/K74.pose,de,sgg,0,0,премия оскар,премия оскар,0
sgg/L74.pose,de,sgg,0,0,АТЕЛЬЕ,АТЕЛЬЕ,0
sgg/M74.pose,de,sgg,0,0,рисовать,рисовать,0
sgg/N74.pose,de,sgg,0,0,хан,хан,0
sgg/P74.pose,de,sgg,0,0,ФЕЙСБУК,ФЕЙСБУК,0
sgg/B75.pose,de,sgg,0,0,вдовец,вдовец,0
sgg/D75.pose,de,sgg,0,0,возможность,возможность,0
sgg/E75.pose,de,sgg,0,0,БАРАНИНА,БАРАНИНА,0
sgg/G75.pose,de,sgg,0,0,ШОРТЫ,ШОРТЫ,0
sgg/K75.pose,de,sgg,0,0,развлечение,развлечение,0
sgg/L75.pose,de,sgg,0,0,проживать в отеле,проживать в отеле,0
sgg/M75.pose,de,sgg,0,0,обучить,обучить,0
sgg/N75.pose,de,sgg,0,0,уәзір,уәзір,0
sgg/P75.pose,de,sgg,0,0,ЛЮБИМЫЙ АВТОР,ЛЮБИМЫЙ АВТОР,0
sgg/B76.pose,de,sgg,0,0,верный,верный,0
sgg/D76.pose,de,sgg,0,0,ВОЗМУЩЕНИЕ,ВОЗМУЩЕНИЕ,0
sgg/E76.pose,de,sgg,0,0,зерно,зерно,0
sgg/G76.pose,de,sgg,0,0,пиджак,пиджак,0
sgg/K76.pose,de,sgg,0,0,спектакль,спектакль,0
sgg/L76.pose,de,sgg,0,0,торговый центр,торговый центр,0
sgg/M76.pose,de,sgg,0,0,внимательный ко мне,внимательный ко мне,0
sgg/N76.pose,de,sgg,0,0,БУНТ,БУНТ,0
sgg/P76.pose,de,sgg,0,0,НАГРАДА,НАГРАДА,0
sgg/B77.pose,de,sgg,0,0,волос,волос,0
sgg/D77.pose,de,sgg,0,0,ВОСТОРГ,ВОСТОРГ,0
sgg/E77.pose,de,sgg,0,0,кипяток,кипяток,0
sgg/G77.pose,de,sgg,0,0,кошелек,кошелек,0
sgg/K77.pose,de,sgg,0,0,рок музыка,рок музыка,0
sgg/L77.pose,de,sgg,0,0,зачисление,зачисление,0
sgg/M77.pose,de,sgg,0,0,внимательно,внимательно,0
sgg/N77.pose,de,sgg,0,0,ЗАГС,ЗАГС,0
sgg/P77.pose,de,sgg,0,0,VKONTAKTE,VKONTAKTE,0
sgg/B78.pose,de,sgg,0,0,ВОСЬМИДЕСЯТИЛЕТНИЙ,ВОСЬМИДЕСЯТИЛЕТНИЙ,0
sgg/D78.pose,de,sgg,0,0,ВЫГНАТЬ,ВЫГНАТЬ,0
sgg/E78.pose,de,sgg,0,0,канистра,канистра,0
sgg/G78.pose,de,sgg,0,0,сәукеле,сәукеле,0
sgg/K78.pose,de,sgg,0,0,романтический фильм,романтический фильм,0
sgg/L78.pose,de,sgg,0,0,вверх,вверх,0
sgg/M78.pose,de,sgg,0,0,МНЕНИЕ,МНЕНИЕ,0
sgg/N78.pose,de,sgg,0,0,закон,закон,0
sgg/P78.pose,de,sgg,0,0,ПОИСК ОШИБКИ,ПОИСК ОШИБКИ,0
sgg/X78.pose,de,sgg,0,0,,,0
sgg/B79.pose,de,sgg,0,0,ВОСЬМИМЕСЯЧНЫЙ,ВОСЬМИМЕСЯЧНЫЙ,0
sgg/D79.pose,de,sgg,0,0,ВСЕВЛАСТИЕ,ВСЕВЛАСТИЕ,0
sgg/E79.pose,de,sgg,0,0,КОНСЕРВЫ,КОНСЕРВЫ,0
sgg/G79.pose,de,sgg,0,0,шапан,шапан,0
sgg/K79.pose,de,sgg,0,0,задний фон,задний фон,0
sgg/L79.pose,de,sgg,0,0,ввод/вводить,ввод/вводить,0
sgg/M79.pose,de,sgg,0,0,ругать/ ругаться,ругать/ ругаться,0
sgg/N79.pose,de,sgg,0,0,законодательство,законодательство,0
sgg/P79.pose,de,sgg,0,0,НАЖИМАТЬ НА КНОПКУ,НАЖИМАТЬ НА КНОПКУ,0
sgg/B80.pose,de,sgg,0,0,ГИГИЕНИЧНЫЙ,ГИГИЕНИЧНЫЙ,0
sgg/D80.pose,de,sgg,0,0,вред,вред,0
sgg/E80.pose,de,sgg,0,0,ТОЛКУШКА,ТОЛКУШКА,0
sgg/G80.pose,de,sgg,0,0,қамзол,қамзол,0
sgg/K80.pose,de,sgg,0,0,3Д фильм,3Д фильм,0
sgg/L80.pose,de,sgg,0,0,ВЕРТОЛЁТ,ВЕРТОЛЁТ,0
sgg/M80.pose,de,sgg,0,0,сказать,сказать,0
sgg/N80.pose,de,sgg,0,0,залог,залог,0
sgg/P80.pose,de,sgg,0,0,ЛОГОТИП,ЛОГОТИП,0
sgg/B81.pose,de,sgg,0,0,БОЛТОВНЯ,БОЛТОВНЯ,0
sgg/D81.pose,de,sgg,0,0,БЫСТРОТА,БЫСТРОТА,0
sgg/G81.pose,de,sgg,0,0,тақия,тақия,0
sgg/K81.pose,de,sgg,0,0,анекдот,анекдот,0
sgg/L81.pose,de,sgg,0,0,ВЕРТОЛЁТЧИК,ВЕРТОЛЁТЧИК,0
sgg/M81.pose,de,sgg,0,0,акцент,акцент,0
sgg/N81.pose,de,sgg,0,0,залогодатель,залогодатель,0
sgg/P81.pose,de,sgg,0,0,АРМИЯ,АРМИЯ,0
sgg/B82.pose,de,sgg,0,0,БУДДИСТ,БУДДИСТ,0
sgg/D82.pose,de,sgg,0,0,зависимость,зависимость,0
sgg/G82.pose,de,sgg,0,0,қамшы,қамшы,0
sgg/K82.pose,de,sgg,0,0,билет в кино,билет в кино,0
sgg/L82.pose,de,sgg,0,0,BEPXOM,BEPXOM,0
sgg/M82.pose,de,sgg,0,0,УМНЫЙ,УМНЫЙ,0
sgg/N82.pose,de,sgg,0,0,Жезказган,Жезказган,0
sgg/P82.pose,de,sgg,0,0,ПЛОТНИК,ПЛОТНИК,0
sgg/B83.pose,de,sgg,0,0,БРАКОСОЧЕТАНИЕ,БРАКОСОЧЕТАНИЕ,0
sgg/D83.pose,de,sgg,0,0,истерия,истерия,0
sgg/G83.pose,de,sgg,0,0,кимешек,кимешек,0
sgg/K83.pose,de,sgg,0,0,комедия,комедия,0
sgg/L83.pose,de,sgg,0,0,ВЗЛОМЩИК,ВЗЛОМЩИК,0
sgg/M83.pose,de,sgg,0,0,рассказывать/повествовать,рассказывать/повествовать,0
sgg/N83.pose,de,sgg,0,0,ПОСТРАДАЛИ,ПОСТРАДАЛИ,0
sgg/P83.pose,de,sgg,0,0,ПЯТЬ ТЕНГЕ,ПЯТЬ ТЕНГЕ,0
sgg/B84.pose,de,sgg,0,0,ГОЛОВА,ГОЛОВА,0
sgg/D84.pose,de,sgg,0,0,имитировать,имитировать,0
sgg/G84.pose,de,sgg,0,0,жаулық,жаулық,0
sgg/K84.pose,de,sgg,0,0,домбра,домбра,0
sgg/L84.pose,de,sgg,0,0,ВНИЗ,ВНИЗ,0
sgg/M84.pose,de,sgg,0,0,выяснять/определить,выяснять/определить,0
sgg/P84.pose,de,sgg,0,0,военный человек,военный человек,0
sgg/B85.pose,de,sgg,0,0,РУКА,РУКА,0
sgg/D85.pose,de,sgg,0,0,контроль,контроль,0
sgg/G85.pose,de,sgg,0,0,алқа,алқа,0
sgg/K85.pose,de,sgg,0,0,фортепиано,фортепиано,0
sgg/L85.pose,de,sgg,0,0,ВОДИТЕЛЬ АВТО,ВОДИТЕЛЬ АВТО,0
sgg/M85.pose,de,sgg,0,0,говорить,говорить,0
sgg/P85.pose,de,sgg,0,0,один килограмм,один килограмм,0
sgg/B86.pose,de,sgg,0,0,ТЕЛО,ТЕЛО,0
sgg/D86.pose,de,sgg,0,0,колебаться,колебаться,0
sgg/G86.pose,de,sgg,0,0,білезік,білезік,0
sgg/K86.pose,de,sgg,0,0,гармошка,гармошка,0
sgg/L86.pose,de,sgg,0,0,ВОДОПРОВОД,ВОДОПРОВОД,0
sgg/M86.pose,de,sgg,0,0,диплом,диплом,0
sgg/P86.pose,de,sgg,0,0,одна штука,одна штука,0
sgg/B87.pose,de,sgg,0,0,ПАЛЕЦ,ПАЛЕЦ,0
sgg/D87.pose,de,sgg,0,0,УБИТЬ,УБИТЬ,0
sgg/G87.pose,de,sgg,0,0,бандаж,бандаж,0
sgg/K87.pose,de,sgg,0,0,домашний кинотеатр,домашний кинотеатр,0
sgg/L87.pose,de,sgg,0,0,ВОЗОБНОВИТЬ,ВОЗОБНОВИТЬ,0
sgg/M87.pose,de,sgg,0,0,допуск к экзамену,допуск к экзамену,0
sgg/P87.pose,de,sgg,0,0,один тенге,один тенге,0
sgg/B88.pose,de,sgg,0,0,НОГТИ,НОГТИ,0
sgg/D88.pose,de,sgg,0,0,СЛУЧАЙНО,СЛУЧАЙНО,0
sgg/K88.pose,de,sgg,0,0,киноляп,киноляп,0
sgg/L88.pose,de,sgg,0,0,вокзал,вокзал,0
sgg/M88.pose,de,sgg,0,0,ошибаться,ошибаться,0
sgg/P88.pose,de,sgg,0,0,тысяча тенге,тысяча тенге,0
sgg/B89.pose,de,sgg,0,0,заработок,заработок,0
sgg/D89.pose,de,sgg,0,0,ВЕРНОСТЬ,ВЕРНОСТЬ,0
sgg/K89.pose,de,sgg,0,0,скрипка,скрипка,0
sgg/L89.pose,de,sgg,0,0,ВОР,ВОР,0
sgg/M89.pose,de,sgg,0,0,отказаться,отказаться,0
sgg/P89.pose,de,sgg,0,0,три тенге,три тенге,0
sgg/B90.pose,de,sgg,0,0,инвалидность,инвалидность,0
sgg/D90.pose,de,sgg,0,0,ВОСХИЩАТЬСЯ,ВОСХИЩАТЬСЯ,0
sgg/K90.pose,de,sgg,0,0,квн,квн,0
sgg/L90.pose,de,sgg,0,0,ВОРОВАТЬ,ВОРОВАТЬ,0
sgg/M90.pose,de,sgg,0,0,напомнить,напомнить,0
sgg/P90.pose,de,sgg,0,0,три тысячи тенге,три тысячи тенге,0
sgg/B91.pose,de,sgg,0,0,зрячий,зрячий,0
sgg/D91.pose,de,sgg,0,0,шантажировать,шантажировать,0
sgg/K91.pose,de,sgg,0,0,поп музыка,поп музыка,0
sgg/L91.pose,de,sgg,0,0,ВАГОН,ВАГОН,0
sgg/M91.pose,de,sgg,0,0,профильные предметы,профильные предметы,0
sgg/P91.pose,de,sgg,0,0,два тенге,два тенге,0
sgg/B92.pose,de,sgg,0,0,КОМПЛИМЕНТ,КОМПЛИМЕНТ,0
sgg/K92.pose,de,sgg,0,0,йога,йога,0
sgg/L92.pose,de,sgg,0,0,БУЛЬДОЗЕР,БУЛЬДОЗЕР,0
sgg/M92.pose,de,sgg,0,0,тупой,тупой,0
sgg/P92.pose,de,sgg,0,0,астрономия,астрономия,0
sgg/B93.pose,de,sgg,0,0,конфиденциальный,конфиденциальный,0
sgg/K93.pose,de,sgg,0,0,блокбастер,блокбастер,0
sgg/L93.pose,de,sgg,0,0,БЕЗВОЗВРАТНЫЙ,БЕЗВОЗВРАТНЫЙ,0
sgg/M93.pose,de,sgg,0,0,учебная программа,учебная программа,0
sgg/P93.pose,de,sgg,0,0,пограничник,пограничник,0
sgg/B94.pose,de,sgg,0,0,священная книга,священная книга,0
sgg/K94.pose,de,sgg,0,0,танец,танец,0
sgg/L94.pose,de,sgg,0,0,бесплатно,бесплатно,0
sgg/M94.pose,de,sgg,0,0,умножение,умножение,0
sgg/P94.pose,de,sgg,0,0,общественная работа,общественная работа,0
sgg/B95.pose,de,sgg,0,0,косоглазый,косоглазый,0
sgg/K95.pose,de,sgg,0,0,джаз,джаз,0
sgg/L95.pose,de,sgg,0,0,церковь,церковь,0
sgg/M95.pose,de,sgg,0,0,выпускной танец,выпускной танец,0
sgg/P95.pose,de,sgg,0,0,юрист,юрист,0
sgg/B96.pose,de,sgg,0,0,ХУЛИГАН,ХУЛИГАН,0
sgg/K96.pose,de,sgg,0,0,главный герой,главный герой,0
sgg/M96.pose,de,sgg,0,0,деление,деление,0
sgg/P96.pose,de,sgg,0,0,ведущий человек,ведущий человек,0
sgg/K97.pose,de,sgg,0,0,звездные войны,звездные войны,0
sgg/M97.pose,de,sgg,0,0,дипломная работа,дипломная работа,0
sgg/P97.pose,de,sgg,0,0,МИЛЛИОН,МИЛЛИОН,0
sgg/K98.pose,de,sgg,0,0,кинотеатр,кинотеатр,0
sgg/M98.pose,de,sgg,0,0,результаты экзамена,результаты экзамена,0
sgg/P98.pose,de,sgg,0,0,НОЛЬ,НОЛЬ,0
sgg/K99.pose,de,sgg,0,0,гитара,гитара,0
sgg/M99.pose,de,sgg,0,0,талант,талант,0
sgg/P99.pose,de,sgg,0,0,МИЛЛИАРД,МИЛЛИАРД,0
sgg/K100.pose,de,sgg,0,0,тоғыз құмалақ,тоғыз құмалақ,0
sgg/M100.pose,de,sgg,0,0,сдать,сдать,0
sgg/P100.pose,de,sgg,0,0,пакет услуг,пакет услуг,0
sgg/K101.pose,de,sgg,0,0,терме,терме,0
sgg/M101.pose,de,sgg,0,0,объяснять,объяснять,0
sgg/P101.pose,de,sgg,0,0,прокурор,прокурор,0
sgg/K102.pose,de,sgg,0,0,күй,күй,0
sgg/M102.pose,de,sgg,0,0,комиссия,комиссия,0
sgg/P102.pose,de,sgg,0,0,взял кредит,взял кредит,0
sgg/K103.pose,de,sgg,0,0,домбыра,домбыра,0
sgg/M103.pose,de,sgg,0,0,ректор,ректор,0
sgg/P103.pose,de,sgg,0,0,банковская карта,банковская карта,0
sgg/K104.pose,de,sgg,0,0,қобыз,қобыз,0
sgg/M104.pose,de,sgg,0,0,школьный аттестат,школьный аттестат,0
sgg/P104.pose,de,sgg,0,0,чек,чек,0
sgg/K105.pose,de,sgg,0,0,сазсырнай,сазсырнай,0
sgg/M105.pose,de,sgg,0,0,ДОКАЗАТЕЛЬСТВО,ДОКАЗАТЕЛЬСТВО,0
sgg/P105.pose,de,sgg,0,0,доллар,доллар,0
sgg/K106.pose,de,sgg,0,0,айтыс,айтыс,0
sgg/M106.pose,de,sgg,0,0,учить,учить,0
sgg/P106.pose,de,sgg,0,0,взятка,взятка,0
sgg/K107.pose,de,sgg,0,0,көкпар,көкпар,0
sgg/M107.pose,de,sgg,0,0,экзамен,экзамен,0
sgg/P107.pose,de,sgg,0,0,тенге,тенге,0
sgg/K108.pose,de,sgg,0,0,қыз қуу,қыз қуу,0
sgg/M108.pose,de,sgg,0,0,задание по математике,задание по математике,0
sgg/P108.pose,de,sgg,0,0,ЦЕНА,ЦЕНА,0
sgg/K109.pose,de,sgg,0,0,теңге алу жарысы,теңге алу жарысы,0
sgg/M109.pose,de,sgg,0,0,заочная форма,заочная форма,0
sgg/P109.pose,de,sgg,0,0,маркетинг,маркетинг,0
sgg/K110.pose,de,sgg,0,0,вампир,вампир,0
sgg/M110.pose,de,sgg,0,0,итоговый аттестат,итоговый аттестат,0
sgg/P110.pose,de,sgg,0,0,актер,актер,0
sgg/K111.pose,de,sgg,0,0,варвар,варвар,0
sgg/M111.pose,de,sgg,0,0,повторять,повторять,0
sgg/P111.pose,de,sgg,0,0,дирижер,дирижер,0
sgg/K112.pose,de,sgg,0,0,ВЕЛИКАН,ВЕЛИКАН,0
sgg/M112.pose,de,sgg,0,0,препятствие,препятствие,0
sgg/P112.pose,de,sgg,0,0,украсть,украсть,0
sgg/K113.pose,de,sgg,0,0,ВЕЛОГОНКИ,ВЕЛОГОНКИ,0
sgg/M113.pose,de,sgg,0,0,вспоминать,вспоминать,0
sgg/P113.pose,de,sgg,0,0,похищение,похищение,0
sgg/K114.pose,de,sgg,0,0,ВЕЛОСИПЕДИСТ,ВЕЛОСИПЕДИСТ,0
sgg/M114.pose,de,sgg,0,0,балл,балл,0
sgg/P114.pose,de,sgg,0,0,арестовать,арестовать,0
sgg/K115.pose,de,sgg,0,0,вокал,вокал,0
sgg/M115.pose,de,sgg,0,0,презентация дипломной работы,презентация дипломной работы,0
sgg/P115.pose,de,sgg,0,0,адвокат,адвокат,0
sgg/K116.pose,de,sgg,0,0,ВЫШИВКА,ВЫШИВКА,0
sgg/M116.pose,de,sgg,0,0,выпускник школы,выпускник школы,0
sgg/P116.pose,de,sgg,0,0,остерегаться,остерегаться,0
sgg/K117.pose,de,sgg,0,0,ВЯЗАТЬ,ВЯЗАТЬ,0
sgg/M117.pose,de,sgg,0,0,каферда русского языка,каферда русского языка,0
sgg/P117.pose,de,sgg,0,0,БАНКРОТСТВО,БАНКРОТСТВО,0
sgg/K118.pose,de,sgg,0,0,БРОСОК,БРОСОК,0
sgg/M118.pose,de,sgg,0,0,ЕНТ,ЕНТ,0
sgg/P118.pose,de,sgg,0,0,вахта,вахта,0
sgg/K119.pose,de,sgg,0,0,БРОНЗА,БРОНЗА,0
sgg/M119.pose,de,sgg,0,0,справка,справка,0
sgg/P119.pose,de,sgg,0,0,ВОИН,ВОИН,0
sgg/K120.pose,de,sgg,0,0,БОСИКОМ,БОСИКОМ,0
sgg/M120.pose,de,sgg,0,0,раздевалка,раздевалка,0
sgg/P120.pose,de,sgg,0,0,ГАДАЛКА,ГАДАЛКА,0
sgg/K121.pose,de,sgg,0,0,БОЛЕЛЬЩИК,БОЛЕЛЬЩИК,0
sgg/M121.pose,de,sgg,0,0,пересдача,пересдача,0
sgg/P121.pose,de,sgg,0,0,ГАЗЕТА,ГАЗЕТА,0
sgg/K122.pose,de,sgg,0,0,зарядка,зарядка,0
sgg/M122.pose,de,sgg,0,0,ВЕРТИКАЛЬ,ВЕРТИКАЛЬ,0
sgg/P122.pose,de,sgg,0,0,ГАИШНИК,ГАИШНИК,0
sgg/K123.pose,de,sgg,0,0,караван,караван,0
sgg/M123.pose,de,sgg,0,0,ВКЛАД,ВКЛАД,0
sgg/P123.pose,de,sgg,0,0,АКУШЕРКА,АКУШЕРКА,0
sgg/K124.pose,de,sgg,0,0,игорный,игорный,0
sgg/M124.pose,de,sgg,0,0,ВОСЬМИКЛАССНИК,ВОСЬМИКЛАССНИК,0
sgg/P124.pose,de,sgg,0,0,БАНДИТ,БАНДИТ,0
sgg/K125.pose,de,sgg,0,0,клавиша,клавиша,0
sgg/M125.pose,de,sgg,0,0,ВОСЬМИЛЕТИЕ,ВОСЬМИЛЕТИЕ,0
sgg/P125.pose,de,sgg,0,0,ВАКАНСИЯ,ВАКАНСИЯ,0
sgg/K126.pose,de,sgg,0,0,комикс,комикс,0
sgg/M126.pose,de,sgg,0,0,ВОСЬМИЧАСОВОЙ,ВОСЬМИЧАСОВОЙ,0
sgg/P126.pose,de,sgg,0,0,БРOKEP,БРOKEP,0
sgg/M127.pose,de,sgg,0,0,ГИМНАЗИЯ,ГИМНАЗИЯ,0
sgg/P127.pose,de,sgg,0,0,БЕЗРАБОТНЫЙ,БЕЗРАБОТНЫЙ,0
sgg/M128.pose,de,sgg,0,0,ГЕНИЙ,ГЕНИЙ,0
sgg/P128.pose,de,sgg,0,0,карьера,карьера,0
sgg/M129.pose,de,sgg,0,0,ВЫЧИСЛИТЬ,ВЫЧИСЛИТЬ,0
sgg/P129.pose,de,sgg,0,0,исследование,исследование,0
sgg/M130.pose,de,sgg,0,0,БЕЗДАРНОСТЬ,БЕЗДАРНОСТЬ,0
sgg/P130.pose,de,sgg,0,0,компания,компания,0
sgg/M131.pose,de,sgg,0,0,калькулятор,калькулятор,0
sgg/P131.pose,de,sgg,0,0,кондуктор,кондуктор,0
sgg/M132.pose,de,sgg,0,0,исключение,исключение,0
sgg/P132.pose,de,sgg,0,0,контреллор,контреллор,0
sgg/M133.pose,de,sgg,0,0,издательство,издательство,0
sgg/P133.pose,de,sgg,0,0,командировка,командировка,0
sgg/M134.pose,de,sgg,0,0,СЛУШАТЬ,СЛУШАТЬ,0
sgg/P134.pose,de,sgg,0,0,надо,надо,0
sgg/perevodit.pose,de,sgg,0,0,переводить,переводить,0
